,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
7729,2021-09-13 05:22:00-04:00,4479.0,4479.25,4479.0,4479.0,186,0,0
7730,2021-09-13 05:23:00-04:00,4479.0,4479.0,4478.5,4478.5,163,0,0
7731,2021-09-13 05:24:00-04:00,4478.5,4478.75,4478.0,4478.25,198,0,0
7732,2021-09-13 05:25:00-04:00,4478.5,4478.5,4477.5,4478.0,232,0,0
7733,2021-09-13 05:26:00-04:00,4478.0,4478.5,4477.75,4478.0,280,0,0
7734,2021-09-13 05:27:00-04:00,4478.25,4478.75,4478.0,4478.5,96,0,0
7735,2021-09-13 05:28:00-04:00,4478.5,4478.75,4478.5,4478.5,49,0,0
7736,2021-09-13 05:29:00-04:00,4478.5,4478.75,4478.5,4478.5,47,0,0
7737,2021-09-13 05:30:00-04:00,4478.75,4478.75,4478.75,4478.75,6,0,0
7738,2021-09-13 05:40:00-04:00,4478.5,4478.5,4478.0,4478.25,7844,0,0
7739,2021-09-13 05:41:00-04:00,4478.0,4478.0,4477.75,4478.0,73,0,0
7740,2021-09-13 05:42:00-04:00,4478.0,4478.75,4477.75,4478.75,46,0,0
7741,2021-09-13 05:43:00-04:00,4478.5,4479.25,4478.5,4479.0,116,0,0
7742,2021-09-13 05:44:00-04:00,4479.0,4479.0,4478.75,4478.75,95,0,0
7743,2021-09-13 05:45:00-04:00,4479.0,4479.0,4479.0,4479.0,34,0,0
7744,2021-09-13 05:46:00-04:00,4478.75,4478.75,4478.25,4478.75,148,0,0
7745,2021-09-13 05:47:00-04:00,4478.75,4479.0,4478.75,4479.0,35,0,0
7746,2021-09-13 05:48:00-04:00,4479.0,4479.0,4478.75,4478.75,3105,0,0
7747,2021-09-13 05:49:00-04:00,4478.75,4478.75,4478.5,4478.5,1990,0,0
7748,2021-09-13 05:50:00-04:00,4478.75,4479.25,4478.75,4479.0,124,0,0
7749,2021-09-13 05:51:00-04:00,4479.0,4479.25,4479.0,4479.0,57,0,0
7750,2021-09-13 05:52:00-04:00,4479.0,4479.0,4478.75,4478.75,168,0,0
7751,2021-09-13 05:53:00-04:00,4479.0,4479.0,4479.0,4479.0,2548,0,0
7752,2021-09-13 05:54:00-04:00,4479.0,4479.0,4478.5,4478.75,7066,0,0
7753,2021-09-13 05:55:00-04:00,4479.0,4479.25,4478.75,4478.75,56,0,0
7754,2021-09-13 05:56:00-04:00,4479.0,4479.0,4479.0,4479.0,145,0,0
7755,2021-09-13 05:57:00-04:00,4479.0,4479.0,4479.0,4479.0,257,0,0
7756,2021-09-13 05:58:00-04:00,4479.0,4479.25,4479.0,4479.0,84,0,0
7757,2021-09-13 05:59:00-04:00,4479.0,4479.25,4479.0,4479.0,63,0,0
7758,2021-09-13 06:00:00-04:00,4479.0,4479.0,4479.0,4479.0,31,0,0
7759,2021-09-13 06:01:00-04:00,4479.0,4479.5,4479.0,4479.25,57,0,0
7760,2021-09-13 06:02:00-04:00,4479.5,4479.75,4479.5,4479.75,4784,0,0
7761,2021-09-13 06:03:00-04:00,4479.75,4479.75,4479.5,4479.5,2148,0,0
7762,2021-09-13 06:04:00-04:00,4480.0,4480.0,4479.75,4479.75,69,0,0
7763,2021-09-13 06:05:00-04:00,4479.75,4479.75,4479.5,4479.5,75,0,0
7764,2021-09-13 06:06:00-04:00,4479.75,4480.0,4479.25,4479.75,231,0,0
7765,2021-09-13 06:07:00-04:00,4479.75,4480.75,4479.5,4480.75,420,0,0
7766,2021-09-13 06:08:00-04:00,4480.5,4481.75,4480.5,4481.5,348,0,0
7767,2021-09-13 06:09:00-04:00,4481.25,4481.5,4481.0,4481.0,228,0,0
7768,2021-09-13 06:10:00-04:00,4481.0,4481.25,4480.75,4480.75,76,0,0
7769,2021-09-13 06:11:00-04:00,4480.75,4480.75,4480.5,4480.75,61,0,0
7770,2021-09-13 06:12:00-04:00,4480.25,4481.0,4480.25,4480.75,245,0,0
7771,2021-09-13 06:13:00-04:00,4480.5,4480.75,4480.25,4480.25,70,0,0
7772,2021-09-13 06:14:00-04:00,4480.5,4481.0,4480.25,4481.0,875,0,0
7773,2021-09-13 06:15:00-04:00,4480.75,4481.25,4480.5,4481.25,138,0,0
7774,2021-09-13 06:17:00-04:00,4481.25,4482.0,4481.25,4482.0,1242,0,0
7775,2021-09-13 06:18:00-04:00,4482.0,4482.25,4481.5,4482.0,1272,0,0
7776,2021-09-13 06:19:00-04:00,4481.75,4481.75,4481.5,4481.5,62,0,0
7777,2021-09-13 06:20:00-04:00,4481.75,4481.75,4481.5,4481.75,489,0,0
7778,2021-09-13 06:21:00-04:00,4482.0,4482.25,4482.0,4482.25,9311,0,0
7779,2021-09-13 06:22:00-04:00,4482.0,4482.25,4482.0,4482.0,30,0,0
7780,2021-09-13 06:23:00-04:00,4482.25,4482.5,4482.25,4482.25,81,0,0
7781,2021-09-13 06:24:00-04:00,4482.25,4482.25,4482.0,4482.25,57,0,0
7782,2021-09-13 06:25:00-04:00,4482.25,4483.75,4482.25,4483.0,491,0,0
7783,2021-09-13 06:26:00-04:00,4483.0,4483.25,4482.75,4483.0,111,0,0
7784,2021-09-13 06:27:00-04:00,4483.0,4483.25,4482.25,4482.25,543,0,0
7785,2021-09-13 06:28:00-04:00,4482.5,4483.5,4482.5,4483.25,140,0,0
7786,2021-09-13 06:29:00-04:00,4483.25,4483.5,4483.25,4483.5,74,0,0
7787,2021-09-13 06:30:00-04:00,4483.5,4483.75,4483.0,4483.25,713,0,0
7788,2021-09-13 06:31:00-04:00,4483.5,4483.5,4483.0,4483.5,160,0,0
7789,2021-09-13 06:32:00-04:00,4483.5,4483.75,4483.5,4483.75,127,0,0
7790,2021-09-13 06:33:00-04:00,4483.75,4485.25,4483.5,4484.5,665,0,0
7791,2021-09-13 06:34:00-04:00,4484.5,4484.75,4484.25,4484.5,310,0,0
7792,2021-09-13 06:35:00-04:00,4484.75,4485.25,4484.75,4485.0,714,0,0
7793,2021-09-13 06:36:00-04:00,4485.0,4485.5,4485.0,4485.0,195,0,0
7794,2021-09-13 06:37:00-04:00,4485.25,4486.25,4483.75,4483.75,578,0,0
7795,2021-09-13 06:38:00-04:00,4483.75,4484.25,4483.75,4484.25,199,0,0
7796,2021-09-13 06:39:00-04:00,4484.0,4485.0,4484.0,4484.5,550,0,0
7797,2021-09-13 06:40:00-04:00,4484.5,4485.0,4484.25,4485.0,173,0,0
7798,2021-09-13 06:41:00-04:00,4485.0,4485.5,4485.0,4485.25,120,0,0
7799,2021-09-13 06:42:00-04:00,4485.25,4485.5,4485.25,4485.5,113,0,0
7800,2021-09-13 06:43:00-04:00,4485.5,4485.5,4485.25,4485.5,92,0,0
7801,2021-09-13 06:44:00-04:00,4485.75,4486.0,4485.75,4485.75,47,0,0
7802,2021-09-13 06:45:00-04:00,4485.75,4486.0,4485.5,4485.5,82,0,0
7803,2021-09-13 06:46:00-04:00,4485.5,4485.5,4485.25,4485.5,57,0,0
7804,2021-09-13 06:47:00-04:00,4485.5,4486.0,4485.5,4486.0,114,0,0
7805,2021-09-13 06:48:00-04:00,4485.75,4486.0,4485.75,4485.75,43,0,0
7806,2021-09-13 06:49:00-04:00,4485.5,4485.5,4485.25,4485.5,69,0,0
7807,2021-09-13 06:50:00-04:00,4485.25,4485.5,4485.25,4485.25,30,0,0
7808,2021-09-13 06:51:00-04:00,4485.25,4485.5,4485.0,4485.25,57,0,0
7809,2021-09-13 06:52:00-04:00,4485.25,4485.5,4485.0,4485.0,81,0,0
7810,2021-09-13 06:53:00-04:00,4485.0,4485.0,4484.75,4484.75,119,0,0
7811,2021-09-13 06:54:00-04:00,4484.75,4484.75,4484.25,4484.5,102,0,0
7812,2021-09-13 06:55:00-04:00,4484.75,4485.0,4484.5,4484.5,60,0,0
7813,2021-09-13 06:56:00-04:00,4484.5,4485.0,4484.5,4485.0,178,0,0
7814,2021-09-13 06:57:00-04:00,4484.75,4485.0,4484.75,4485.0,28,0,0
7815,2021-09-13 06:58:00-04:00,4484.75,4484.75,4484.5,4484.5,58,0,0
7816,2021-09-13 06:59:00-04:00,4484.5,4484.5,4484.25,4484.5,65,0,0
7817,2021-09-13 07:00:00-04:00,4484.5,4484.75,4484.25,4484.5,262,0,0
7818,2021-09-13 07:01:00-04:00,4484.5,4484.75,4483.75,4483.75,715,0,0
7819,2021-09-13 07:02:00-04:00,4483.75,4484.25,4483.75,4484.0,85,0,0
7820,2021-09-13 07:03:00-04:00,4484.0,4484.0,4483.5,4484.0,141,0,0
7821,2021-09-13 07:04:00-04:00,4484.0,4484.25,4484.0,4484.25,144,0,0
7822,2021-09-13 07:05:00-04:00,4484.25,4484.75,4484.0,4484.0,361,0,0
7823,2021-09-13 07:06:00-04:00,4484.25,4484.25,4484.0,4484.0,111,0,0
7824,2021-09-13 07:07:00-04:00,4484.0,4484.25,4484.0,4484.0,74,0,0
7825,2021-09-13 07:08:00-04:00,4483.75,4484.0,4483.75,4483.75,71,0,0
7826,2021-09-13 07:09:00-04:00,4483.5,4484.0,4483.5,4484.0,211,0,0
7827,2021-09-13 07:10:00-04:00,4483.75,4484.0,4483.5,4483.75,299,0,0
7828,2021-09-13 07:11:00-04:00,4483.5,4483.75,4482.75,4483.25,170,0,0
7829,2021-09-13 07:12:00-04:00,4483.5,4483.75,4482.25,4482.5,887,0,0
7830,2021-09-13 07:13:00-04:00,4482.5,4483.0,4482.5,4483.0,301,0,0
7831,2021-09-13 07:14:00-04:00,4482.75,4483.25,4482.75,4483.0,253,0,0
7832,2021-09-13 07:15:00-04:00,4483.0,4484.0,4483.0,4484.0,223,0,0
7833,2021-09-13 07:16:00-04:00,4484.0,4484.0,4483.5,4484.0,173,0,0
7834,2021-09-13 07:17:00-04:00,4483.75,4484.75,4483.5,4484.75,175,0,0
7835,2021-09-13 07:18:00-04:00,4484.5,4484.5,4483.0,4483.25,197,0,0
7836,2021-09-13 07:19:00-04:00,4483.0,4483.5,4482.5,4482.75,340,0,0
7837,2021-09-13 07:20:00-04:00,4482.75,4483.0,4481.25,4482.75,348,0,0
7838,2021-09-13 07:21:00-04:00,4482.5,4483.5,4482.25,4483.5,174,0,0
7839,2021-09-13 07:22:00-04:00,4483.75,4484.0,4483.5,4483.75,227,0,0
7840,2021-09-13 07:23:00-04:00,4483.75,4483.75,4482.5,4482.75,300,0,0
7841,2021-09-13 07:24:00-04:00,4482.5,4482.75,4482.25,4482.75,96,0,0
7842,2021-09-13 07:25:00-04:00,4482.5,4482.75,4482.0,4482.5,311,0,0
7843,2021-09-13 07:26:00-04:00,4482.25,4482.25,4482.0,4482.25,114,0,0
7844,2021-09-13 07:27:00-04:00,4482.0,4482.5,4482.0,4482.25,117,0,0
7845,2021-09-13 07:28:00-04:00,4482.5,4482.5,4481.75,4482.25,223,0,0
7846,2021-09-13 07:29:00-04:00,4482.25,4482.5,4482.0,4482.25,139,0,0
7847,2021-09-13 07:30:00-04:00,4482.0,4482.0,4481.75,4482.0,140,0,0
7848,2021-09-13 07:31:00-04:00,4481.75,4482.5,4481.5,4481.5,387,0,0
7849,2021-09-13 07:32:00-04:00,4481.5,4481.5,4480.75,4480.75,206,0,0
7850,2021-09-13 07:33:00-04:00,4480.75,4481.5,4480.5,4481.25,217,0,0
7851,2021-09-13 07:34:00-04:00,4481.25,4481.5,4481.0,4481.0,141,0,0
7852,2021-09-13 07:35:00-04:00,4480.75,4481.25,4480.75,4481.0,224,0,0
7853,2021-09-13 07:36:00-04:00,4481.0,4481.0,4480.75,4481.0,242,0,0
7854,2021-09-13 07:37:00-04:00,4481.0,4481.75,4481.0,4481.0,203,0,0
7855,2021-09-13 07:38:00-04:00,4481.0,4481.25,4481.0,4481.25,13635,0,0
7856,2021-09-13 07:39:00-04:00,4481.25,4481.25,4481.0,4481.25,1839,0,0
7857,2021-09-13 07:40:00-04:00,4481.5,4481.5,4481.25,4481.25,64,0,0
7858,2021-09-13 07:41:00-04:00,4481.25,4481.25,4480.75,4481.0,147,0,0
7859,2021-09-13 07:42:00-04:00,4481.0,4481.5,4481.0,4481.5,1922,0,0
7860,2021-09-13 07:43:00-04:00,4481.25,4481.75,4481.25,4481.25,282,0,0
7861,2021-09-13 07:44:00-04:00,4481.25,4481.75,4481.0,4481.5,401,0,0
7862,2021-09-13 07:45:00-04:00,4481.5,4481.75,4481.5,4481.5,2029,0,0
7863,2021-09-13 07:46:00-04:00,4481.5,4481.75,4481.5,4481.5,206,0,0
7864,2021-09-13 07:47:00-04:00,4481.5,4482.0,4481.5,4481.5,194,0,0
7865,2021-09-13 07:48:00-04:00,4481.5,4482.0,4481.5,4481.75,3046,0,0
7866,2021-09-13 07:49:00-04:00,4481.75,4482.0,4481.75,4481.75,114,0,0
7867,2021-09-13 07:50:00-04:00,4481.75,4482.0,4481.75,4482.0,918,0,0
7868,2021-09-13 07:51:00-04:00,4482.0,4482.75,4482.0,4482.25,583,0,0
7869,2021-09-13 07:52:00-04:00,4482.5,4483.0,4482.25,4482.25,228,0,0
7870,2021-09-13 07:53:00-04:00,4482.25,4482.25,4482.25,4482.25,38,0,0
7871,2021-09-13 07:54:00-04:00,4482.25,4482.5,4482.0,4482.0,838,0,0
7872,2021-09-13 07:55:00-04:00,4482.25,4482.5,4482.25,4482.25,2037,0,0
7873,2021-09-13 07:56:00-04:00,4482.25,4482.25,4482.0,4482.25,1538,0,0
7874,2021-09-13 07:57:00-04:00,4482.0,4482.25,4481.75,4481.75,266,0,0
7875,2021-09-13 07:58:00-04:00,4481.75,4482.25,4481.75,4482.0,369,0,0
7876,2021-09-13 07:59:00-04:00,4482.25,4483.25,4482.25,4483.0,422,0,0
7877,2021-09-13 08:00:00-04:00,4483.0,4483.0,4482.25,4482.25,1170,0,0
7878,2021-09-13 08:01:00-04:00,4482.5,4482.5,4481.75,4482.25,1211,0,0
7879,2021-09-13 08:02:00-04:00,4482.25,4484.0,4482.0,4483.5,661,0,0
7880,2021-09-13 08:03:00-04:00,4483.5,4483.5,4482.75,4483.25,846,0,0
7881,2021-09-13 08:04:00-04:00,4483.25,4483.75,4483.0,4483.75,1111,0,0
7882,2021-09-13 08:05:00-04:00,4483.75,4484.0,4483.5,4484.0,725,0,0
7883,2021-09-13 08:06:00-04:00,4484.0,4484.5,4484.0,4484.25,1117,0,0
7884,2021-09-13 08:07:00-04:00,4484.5,4484.75,4484.25,4484.75,2083,0,0
7885,2021-09-13 08:08:00-04:00,4484.75,4485.0,4484.25,4484.5,1082,0,0
7886,2021-09-13 08:09:00-04:00,4484.5,4484.75,4483.75,4484.0,1421,0,0
7887,2021-09-13 08:10:00-04:00,4484.25,4484.75,4484.25,4484.75,887,0,0
7888,2021-09-13 08:11:00-04:00,4484.75,4485.0,4484.25,4484.5,367,0,0
7889,2021-09-13 08:12:00-04:00,4484.75,4485.0,4484.75,4485.0,238,0,0
7890,2021-09-13 08:13:00-04:00,4485.0,4485.0,4484.25,4484.5,389,0,0
7891,2021-09-13 08:14:00-04:00,4484.5,4485.0,4484.5,4485.0,353,0,0
7892,2021-09-13 08:15:00-04:00,4485.0,4485.5,4485.0,4485.25,452,0,0
7893,2021-09-13 08:16:00-04:00,4485.25,4485.5,4484.75,4484.75,218,0,0
7894,2021-09-13 08:17:00-04:00,4485.0,4485.25,4484.25,4484.25,1346,0,0
7895,2021-09-13 08:18:00-04:00,4484.0,4484.25,4483.5,4484.25,565,0,0
7896,2021-09-13 08:19:00-04:00,4484.25,4484.5,4484.0,4484.25,299,0,0
7897,2021-09-13 08:20:00-04:00,4484.25,4484.25,4483.75,4484.0,366,0,0
7898,2021-09-13 08:21:00-04:00,4484.0,4484.25,4483.75,4484.0,547,0,0
7899,2021-09-13 08:22:00-04:00,4484.0,4484.0,4483.75,4484.0,705,0,0
7900,2021-09-13 08:23:00-04:00,4483.75,4484.25,4483.75,4483.75,3499,0,0
7901,2021-09-13 08:24:00-04:00,4484.0,4484.0,4483.5,4483.75,334,0,0
7902,2021-09-13 08:25:00-04:00,4483.75,4484.25,4483.5,4484.25,374,0,0
7903,2021-09-13 08:26:00-04:00,4484.0,4484.25,4483.75,4484.25,358,0,0
7904,2021-09-13 08:27:00-04:00,4484.25,4484.25,4483.75,4484.0,443,0,0
7905,2021-09-13 08:28:00-04:00,4484.0,4484.25,4484.0,4484.0,466,0,0
7906,2021-09-13 08:29:00-04:00,4483.75,4484.75,4483.0,4484.5,559,0,0
7907,2021-09-13 08:30:00-04:00,4484.75,4485.25,4484.5,4485.0,2164,0,0
7908,2021-09-13 08:31:00-04:00,4485.0,4485.0,4484.5,4485.0,657,0,0
7909,2021-09-13 08:32:00-04:00,4485.0,4485.75,4485.0,4485.0,391,0,0
7910,2021-09-13 08:33:00-04:00,4485.0,4485.0,4484.5,4484.5,403,0,0
7911,2021-09-13 08:34:00-04:00,4484.5,4484.5,4483.75,4483.75,453,0,0
7912,2021-09-13 08:35:00-04:00,4484.0,4484.25,4484.0,4484.25,542,0,0
7913,2021-09-13 08:36:00-04:00,4484.25,4484.75,4484.0,4484.25,386,0,0
7914,2021-09-13 08:37:00-04:00,4484.25,4484.25,4484.0,4484.0,1964,0,0
7915,2021-09-13 08:38:00-04:00,4484.0,4484.0,4482.75,4483.5,720,0,0
7916,2021-09-13 08:39:00-04:00,4483.25,4483.5,4483.0,4483.0,403,0,0
7917,2021-09-13 08:40:00-04:00,4483.25,4483.75,4483.0,4483.0,810,0,0
7918,2021-09-13 08:41:00-04:00,4483.25,4483.75,4483.0,4483.5,612,0,0
7919,2021-09-13 08:42:00-04:00,4483.5,4485.0,4483.5,4484.75,1855,0,0
7920,2021-09-13 08:43:00-04:00,4484.75,4485.0,4484.75,4484.75,380,0,0
7921,2021-09-13 08:44:00-04:00,4484.75,4486.25,4484.75,4485.75,633,0,0
7922,2021-09-13 08:45:00-04:00,4485.75,4487.25,4485.5,4487.0,4142,0,0
7923,2021-09-13 08:46:00-04:00,4487.0,4487.0,4486.25,4486.25,443,0,0
7924,2021-09-13 08:47:00-04:00,4486.25,4486.5,4486.0,4486.5,1479,0,0
7925,2021-09-13 08:48:00-04:00,4486.5,4486.75,4486.25,4486.75,613,0,0
7926,2021-09-13 08:49:00-04:00,4486.75,4487.5,4486.5,4487.25,2540,0,0
7927,2021-09-13 08:50:00-04:00,4487.25,4488.0,4487.25,4488.0,575,0,0
7928,2021-09-13 08:51:00-04:00,4487.75,4488.0,4487.25,4487.75,4330,0,0
7929,2021-09-13 08:52:00-04:00,4487.75,4487.75,4486.75,4487.0,265,0,0
7930,2021-09-13 08:53:00-04:00,4487.0,4487.25,4486.75,4487.25,467,0,0
7931,2021-09-13 08:54:00-04:00,4487.0,4487.25,4487.0,4487.0,932,0,0
7932,2021-09-13 08:55:00-04:00,4487.0,4487.75,4487.0,4487.75,390,0,0
7933,2021-09-13 08:56:00-04:00,4487.75,4487.75,4487.5,4487.5,509,0,0
7934,2021-09-13 08:57:00-04:00,4487.75,4487.75,4487.5,4487.75,607,0,0
7935,2021-09-13 08:58:00-04:00,4487.75,4488.0,4487.5,4487.75,548,0,0
7936,2021-09-13 08:59:00-04:00,4487.5,4487.75,4487.25,4487.75,908,0,0
7937,2021-09-13 09:00:00-04:00,4487.75,4488.0,4487.5,4487.75,3023,0,0
7938,2021-09-13 09:01:00-04:00,4488.0,4488.5,4487.75,4488.25,1725,0,0
7939,2021-09-13 09:02:00-04:00,4488.25,4488.25,4487.5,4487.75,661,0,0
7940,2021-09-13 09:03:00-04:00,4487.5,4487.5,4487.0,4487.5,645,0,0
7941,2021-09-13 09:04:00-04:00,4487.5,4488.5,4487.5,4488.5,1073,0,0
7942,2021-09-13 09:05:00-04:00,4488.5,4489.5,4488.25,4489.0,1172,0,0
7943,2021-09-13 09:06:00-04:00,4489.0,4489.5,4488.5,4488.5,1330,0,0
7944,2021-09-13 09:07:00-04:00,4488.5,4489.0,4488.5,4489.0,457,0,0
7945,2021-09-13 09:08:00-04:00,4489.25,4489.5,4489.0,4489.25,822,0,0
7946,2021-09-13 09:09:00-04:00,4489.0,4489.75,4489.0,4489.5,748,0,0
7947,2021-09-13 09:10:00-04:00,4489.5,4490.0,4489.25,4489.75,757,0,0
7948,2021-09-13 09:11:00-04:00,4489.75,4489.75,4489.25,4489.25,1429,0,0
7949,2021-09-13 09:12:00-04:00,4489.0,4489.0,4488.75,4488.75,2470,0,0
7950,2021-09-13 09:13:00-04:00,4488.5,4488.5,4488.0,4488.0,746,0,0
7951,2021-09-13 09:14:00-04:00,4488.25,4488.25,4487.5,4487.75,1049,0,0
7952,2021-09-13 09:15:00-04:00,4488.0,4488.25,4488.0,4488.25,849,0,0
7953,2021-09-13 09:16:00-04:00,4488.25,4488.75,4487.5,4488.5,1424,0,0
7954,2021-09-13 09:17:00-04:00,4488.25,4489.0,4488.25,4488.75,2224,0,0
7955,2021-09-13 09:18:00-04:00,4488.75,4488.75,4485.5,4486.5,3745,0,0
7956,2021-09-13 09:19:00-04:00,4486.5,4486.75,4485.0,4486.5,1277,0,0
7957,2021-09-13 09:20:00-04:00,4486.25,4489.5,4486.25,4489.25,4190,0,0
7958,2021-09-13 09:21:00-04:00,4489.25,4490.25,4489.0,4489.0,1242,0,0
7959,2021-09-13 09:22:00-04:00,4489.0,4489.75,4489.0,4489.25,2346,0,0
7960,2021-09-13 09:23:00-04:00,4489.5,4490.0,4489.0,4489.75,735,0,0
7961,2021-09-13 09:24:00-04:00,4489.75,4490.25,4489.5,4490.25,968,0,0
7962,2021-09-13 09:25:00-04:00,4490.25,4491.0,4489.25,4490.5,2234,0,0
7963,2021-09-13 09:26:00-04:00,4490.25,4490.5,4489.5,4490.0,4440,0,0
7964,2021-09-13 09:27:00-04:00,4490.25,4491.0,4490.0,4490.75,13871,0,0
7965,2021-09-13 09:28:00-04:00,4490.75,4491.0,4490.25,4490.5,1505,0,0
7966,2021-09-13 09:29:00-04:00,4490.5,4491.5,4490.0,4490.0,3322,0,0
7967,2021-09-13 09:30:00-04:00,4490.0,4492.75,4490.0,4491.75,11313,0,0
7968,2021-09-13 09:31:00-04:00,4491.75,4491.75,4487.75,4489.75,4485,0,0
7969,2021-09-13 09:32:00-04:00,4489.75,4492.5,4489.75,4491.5,5701,0,0
7970,2021-09-13 09:33:00-04:00,4491.75,4492.25,4487.25,4487.25,5754,0,0
7971,2021-09-13 09:34:00-04:00,4487.25,4488.5,4485.5,4485.75,4266,0,0
7972,2021-09-13 09:35:00-04:00,4486.0,4488.5,4485.75,4486.75,13975,0,0
7973,2021-09-13 09:36:00-04:00,4483.75,4486.5,4483.5,4485.25,4577,0,0
7974,2021-09-13 09:39:00-04:00,4481.25,4481.25,4479.75,4480.0,16020,0,0
7975,2021-09-13 09:40:00-04:00,4480.5,4481.75,4478.25,4478.75,15350,0,0
7976,2021-09-13 09:41:00-04:00,4478.5,4478.75,4473.25,4473.75,6054,0,0
7977,2021-09-13 09:42:00-04:00,4473.5,4476.5,4472.75,4474.0,5802,0,0
7978,2021-09-13 09:43:00-04:00,4474.25,4475.25,4473.25,4475.0,5002,0,0
7979,2021-09-13 09:44:00-04:00,4475.0,4477.0,4474.75,4475.0,3225,0,0
7980,2021-09-13 09:45:00-04:00,4475.0,4476.0,4471.25,4472.25,4214,0,0
7981,2021-09-13 09:46:00-04:00,4472.25,4473.75,4471.25,4472.25,3166,0,0
7982,2021-09-13 09:47:00-04:00,4472.25,4474.5,4471.75,4474.25,2836,0,0
7983,2021-09-13 09:48:00-04:00,4474.0,4474.0,4471.5,4473.5,4383,0,0
7984,2021-09-13 09:49:00-04:00,4473.5,4474.5,4473.0,4474.0,2998,0,0
7985,2021-09-13 09:50:00-04:00,4473.75,4479.75,4473.75,4479.5,3973,0,0
7986,2021-09-13 09:51:00-04:00,4479.5,4480.75,4478.75,4479.75,13643,0,0
7987,2021-09-13 09:52:00-04:00,4479.75,4481.25,4477.5,4481.25,3337,0,0
7988,2021-09-13 09:53:00-04:00,4481.25,4482.25,4479.25,4482.0,3404,0,0
7989,2021-09-13 09:54:00-04:00,4482.0,4483.5,4479.75,4479.75,3327,0,0
7990,2021-09-13 09:55:00-04:00,4479.75,4480.5,4475.75,4477.25,5307,0,0
7991,2021-09-13 09:56:00-04:00,4476.75,4480.25,4475.75,4475.75,11175,0,0
7992,2021-09-13 09:57:00-04:00,4475.5,4478.25,4475.0,4476.75,6565,0,0
7993,2021-09-13 09:58:00-04:00,4476.75,4478.25,4476.5,4477.0,5328,0,0
7994,2021-09-13 09:59:00-04:00,4477.0,4478.75,4475.25,4475.5,3324,0,0
7995,2021-09-13 10:00:00-04:00,4475.5,4478.0,4474.5,4476.75,6183,0,0
7996,2021-09-13 10:01:00-04:00,4476.75,4477.5,4465.5,4467.25,13162,0,0
7997,2021-09-13 10:02:00-04:00,4467.5,4471.25,4467.5,4470.25,3206,0,0
7998,2021-09-13 10:03:00-04:00,4470.25,4472.5,4468.5,4469.75,4496,0,0
7999,2021-09-13 10:04:00-04:00,4470.0,4471.0,4465.75,4466.0,6892,0,0
8000,2021-09-13 10:05:00-04:00,4466.0,4466.25,4463.25,4463.25,4665,0,0
8001,2021-09-13 10:06:00-04:00,4463.0,4465.5,4462.75,4465.0,3244,0,0
8002,2021-09-13 10:07:00-04:00,4465.0,4465.0,4462.75,4462.75,7218,0,0
8003,2021-09-13 10:08:00-04:00,4462.75,4464.0,4461.75,4462.0,4889,0,0
8004,2021-09-13 10:09:00-04:00,4461.75,4465.0,4461.25,4463.75,4005,0,0
8005,2021-09-13 10:10:00-04:00,4463.75,4464.0,4460.25,4460.5,3457,0,0
8006,2021-09-13 10:11:00-04:00,4460.5,4463.0,4460.25,4462.5,4931,0,0
8007,2021-09-13 10:12:00-04:00,4462.25,4462.5,4459.75,4461.25,2796,0,0
8008,2021-09-13 10:13:00-04:00,4461.5,4464.25,4460.0,4460.0,3907,0,0
8009,2021-09-13 10:14:00-04:00,4460.5,4462.0,4460.5,4461.75,2502,0,0
8010,2021-09-13 10:15:00-04:00,4461.75,4464.0,4460.5,4462.5,31636,0,0
8011,2021-09-13 10:16:00-04:00,4462.25,4462.25,4460.25,4461.75,5696,0,0
8012,2021-09-13 10:17:00-04:00,4461.5,4462.25,4460.25,4461.5,11021,0,0
8013,2021-09-13 10:18:00-04:00,4461.5,4461.5,4458.5,4458.75,15085,0,0
8014,2021-09-13 10:19:00-04:00,4458.75,4461.75,4458.0,4461.5,4883,0,0
8015,2021-09-13 10:20:00-04:00,4461.75,4466.0,4461.25,4465.0,4146,0,0
8016,2021-09-13 10:21:00-04:00,4465.0,4466.0,4462.5,4463.0,4186,0,0
8017,2021-09-13 10:22:00-04:00,4463.25,4464.25,4460.5,4462.5,3246,0,0
8018,2021-09-13 10:23:00-04:00,4462.75,4463.0,4460.5,4460.75,3505,0,0
8019,2021-09-13 10:24:00-04:00,4460.75,4462.0,4458.75,4460.25,5857,0,0
8020,2021-09-13 10:25:00-04:00,4460.0,4464.0,4460.0,4463.25,2599,0,0
8021,2021-09-13 10:26:00-04:00,4463.0,4463.75,4460.75,4462.5,2776,0,0
8022,2021-09-13 10:27:00-04:00,4462.5,4462.5,4458.5,4461.5,4467,0,0
8023,2021-09-13 10:28:00-04:00,4461.5,4462.25,4460.0,4462.25,2132,0,0
8024,2021-09-13 10:29:00-04:00,4462.25,4463.75,4460.75,4463.5,1843,0,0
8025,2021-09-13 10:30:00-04:00,4463.25,4464.75,4460.25,4463.0,2595,0,0
8026,2021-09-13 10:31:00-04:00,4463.25,4464.25,4461.25,4461.5,3485,0,0
8027,2021-09-13 10:32:00-04:00,4461.5,4463.5,4459.75,4460.75,1748,0,0
8028,2021-09-13 10:33:00-04:00,4460.5,4464.25,4458.5,4464.0,11474,0,0
8029,2021-09-13 10:34:00-04:00,4464.0,4466.5,4460.5,4462.0,11315,0,0
